,date_01,Time (GPS s),Velocity forward (m/s),Velocity lateral (m/s),Speed horizontal (m/s),Acceleration forward (m/s2),Acceleration lateral (m/s2),Acceleration down (m/s2),Acceleration filtered forward (m/s2),Acceleration filtered lateral (m/s2),Acceleration filtered down (m/s2),date,jerkRT,speedOpt,accLongOptFilt,accLatOptFilt,jerkOptFilt,speedOptKPH
9351,1900-01-01 14:30:07,1368415715,15.92397209,0.089163218,57.32719817,-0.02589597,1.614669447,-9.830720808,0.039668783,1.639513374,-9.97840251,28:16.9,0.088230578,56.97259199514339,0.05166263409679834,1.692072451830056,-0.0011733070701731017,205.10133118251622
9352,1900-01-01 14:30:08,1368415715,15.93424511,0.085491951,57.36410802,0.139101126,1.389033233,-9.878365037,0.094349776,1.618960529,-9.851320363,28:17.0,-0.090376006,56.99395522238503,0.05150982663216007,1.6841078369095077,-0.001767685087183685,205.17823880058612
9353,1900-01-01 14:30:09,1368415715,15.94891681,0.076321107,57.41675792,0.162988121,1.732887042,-9.771721777,0.122641693,1.574648546,-9.851570914,28:17.1,-0.00780319,57.01520847912963,0.05130257189355864,1.6757498812077436,-0.0023462766456516385,205.2547505248667
9354,1900-01-01 14:30:10,1368415715,15.95564282,0.0683569,57.4408413,0.012172964,1.62144446,-9.596258345,0.052296772,1.567245347,-9.608961988,28:17.2,0.145446569,57.03633067322842,0.05104266092004168,1.6669934259309611,-0.002907938712759404,205.33079042362232
9355,1900-01-01 14:30:11,1368415715,15.95616772,0.062329109,57.44264205,-0.059380529,1.868656449,-9.842288128,0.009229488,1.617044171,-9.68181357,28:17.3,-0.069588496,57.05730136007651,0.05073197482499475,1.6578337380519728,-0.003451604627508147,205.40628489627542
9356,1900-01-01 14:30:12,1368415715,15.96861598,0.053691566,57.48734247,0.270952755,1.625138627,-9.878565006,0.108560031,1.605877404,-9.868417911,28:17.4,-0.198326101,57.07810078068653,0.05037247587767392,1.648266533222898,-0.003976286004909857,205.48116281047152
9357,1900-01-01 14:30:13,1368415716,15.98698322,0.052651241,57.55345172,0.06921487,1.650105108,-9.859241602,0.170905097,1.636358214,-10.00593262,28:17.5,0.04153763,57.09870989688891,0.049966198467342175,1.6382879985595151,-0.0044810746776377175,205.5553556288001
9358,1900-01-01 14:30:14,1368415716,15.98566475,0.051786816,57.54869507,-0.161372468,1.75553001,-9.483863607,-0.023502124,1.681915057,-9.738081979,28:17.6,0.03864981,57.11911042360536,0.04951523993316382,1.627894815036988,-0.004965144432269922,205.62879752497932
9359,1900-01-01 14:30:15,1368415716,15.98551273,0.059945461,57.54825045,-0.01952224,1.922951808,-9.974173869,0.000114488,1.82656569,-9.705489004,28:17.7,-0.296767872,57.1392848581108,0.049021751213718046,1.6170841794630078,-0.005427752368099912,205.70142548919887
9360,1900-01-01 14:30:16,1368415716,15.99735005,0.089760348,57.59136674,0.328161932,2.027416873,-10.29079563,0.102949403,2.164493458,-10.07767448,28:17.8,-0.290562184,57.15921650620671,0.04848792753056478,1.6058538258531407,-0.005868239845895425,205.77317942234416
9361,1900-01-01 14:30:17,1368415716,16.00619232,0.091230427,57.62322832,-0.15141935,1.637100675,-9.723734799,0.053489926,1.807175442,-9.9132158,28:17.9,-0.038865813,57.178889505289575,0.04791599932825666,1.5942020456782882,-0.0062860327822126414,205.84400221904247
9362,1900-01-01 14:30:18,1368415716,15.99782795,0.104669182,57.59341328,-0.310710052,1.540367084,-9.317633287,-0.07079267,1.929447595,-9.834076329,28:18.0,0.02052631,57.19828884432796,0.04730822339063311,1.5821277064570674,-0.006680640864819399,205.91383983958067
9363,1900-01-01 14:30:19,1368415716,15.99418658,0.076291219,57.57972671,0.223601661,1.835943939,-10.52196789,-0.072366542,1.521443853,-10.11130525,28:18.1,0.021906752,57.217400380759315,0.04666687414301082,1.569630268711531,-0.007051655629984726,205.98264137073355
9364,1900-01-01 14:30:20,1368415716,15.99601754,0.060081353,57.58606933,-0.018887366,2.117866116,-10.29060763,0.010113093,1.721423092,-10.38093038,28:18.2,-0.045270629,57.23621085436353,0.045994235496372354,1.5567098017140946,-0.007398747851138325,206.0503590757087
9365,1900-01-01 14:30:21,1368415716,16.00773855,0.069004327,57.62839418,0.06676094,2.054638462,-9.895175379,0.113477108,1.878174063,-10.17448539,28:18.3,-0.041179152,57.254707898251986,0.045292593399685936,1.5433669980438314,-0.007721664727095491,206.11694843370717
9366,1900-01-01 14:30:22,1368415716,16.01402744,0.075518675,57.65113982,0.011238236,1.983352786,-9.751088389,0.064868974,1.842693806,-9.823288935,28:18.4,0.051179617,57.27288004712372,0.044564228802707426,1.529603186182149,-0.008020227047353128,206.1823681696454
9367,1900-01-01 14:30:23,1368415717,16.00399229,0.076238413,57.61502595,-0.103501338,1.720922707,-9.578712602,-0.127442347,1.743897969,-9.21171862,28:18.5,0.024303717,57.29071674286706,0.043811410733843426,1.5154203402093185,-0.00829432632268908,206.24658027432142
9368,1900-01-01 14:30:24,1368415717,15.99783974,0.064692063,57.59269393,-0.080929739,1.545416467,-9.907488954,-0.056896017,1.683455329,-9.66064323,28:18.6,-0.061445289,57.308208337535184,0.04303638953062939,1.5008210862989446,-0.008543921915129024,206.30955001512666
9369,1900-01-01 14:30:25,1368415717,16.00338372,0.062444275,57.61261997,0.043316226,1.623756358,-10.26416063,0.045822185,1.793327713,-10.17536227,28:18.7,0.047076297,57.325346093775366,0.04224139046751228,1.4858087065104955,-0.00876903824844042,206.3712459375913
9370,1900-01-01 14:30:26,1368415717,16.01398634,0.06493598,57.65082479,0.044051237,1.776518251,-9.973319564,0.102071733,1.780252409,-10.17750883,28:18.8,0.153232969,57.342122182874846,0.041428607976051045,1.470387140730998,-0.00896976213241933,206.43163985834946
9371,1900-01-01 14:30:27,1368415717,16.01333589,0.069681129,57.648555,-0.076614802,1.585364873,-9.737954067,0.01482906,1.737409924,-9.976145941,28:18.9,0.013926388,57.358529680582144,0.04060020042585959,1.454560987343619,-0.00914624026681176,206.49070685009573
9372,1900-01-01 14:30:28,1368415717,16.01266182,0.070409563,57.64613984,-0.091706092,1.420154418,-9.480632407,-0.030326136,1.684020278,-9.582127312,28:19.0,-0.154840133,57.37456256077962,0.03975828530753574,1.438335502710505,-0.009298677085348114,206.54842521880664
9373,1900-01-01 14:30:29,1368415717,16.01332081,0.062341948,57.6483918,0.018664813,1.674110555,-9.699538273,-0.000779258,1.640386536,-9.7374483,28:19.1,-0.104587589,57.390215687033,0.03890493479936796,1.4217165994362566,-0.009427332959193515,206.6047764733188
9374,1900-01-01 14:30:30,1368415717,16.01503634,0.061728086,57.65455907,0.032043358,1.566851847,-9.93746948,0.003631815,1.667917194,-9.823016397,28:19.2,0.068634647,57.405484802067704,0.03804217184599138,1.4047108435576485,-0.009532522457090775,206.65974528744374
9375,1900-01-01 14:30:31,1368415717,16.01661202,0.06455408,57.66027161,-0.024873591,1.711700952,-9.972156323,-0.01057803,1.671000741,-9.969439189,28:19.3,0.01274217,57.4203665152608,0.03717196677734892,1.3873254507533195,-0.009614612325665049,206.7133194549389
9376,1900-01-01 14:30:32,1368415717,16.01705703,0.065937451,57.66189389,-0.08187412,1.702383312,-10.11618564,0.022891234,1.669594563,-10.07921471,28:19.4,-0.069497144,57.434858288243475,0.03629623434178072,1.369568281355943,-0.00967401918228867,206.7654898376765
9377,1900-01-01 14:30:33,1368415718,16.01827783,0.065687882,57.66628507,0.020028301,1.481093664,-10.09346556,0.030246336,1.622502264,-9.986525602,28:19.5,0.012390146,57.448958418697536,0.03541683107702616,1.3514478337745501,-0.009711207126914827,206.81625030731112
9378,1900-01-01 14:30:34,1368415718,16.01609816,0.069025091,57.65848885,-0.148970973,1.488816922,-10.02917499,-0.04860956,1.609243363,-9.898411188,28:19.6,-0.004951947,57.46266602242418,0.034535553092447886,1.332973236066703,-0.009726685370121071,206.86559768072706
9379,1900-01-01 14:30:35,1368415718,16.01408869,0.065101971,57.65119568,-0.018476565,1.511503595,-9.740489959,-0.018035026,1.552193677,-9.759199552,28:19.7,-0.052999596,57.47598101377101,0.03365413438725643,1.3141542357191132,-0.009721005841863318,206.91353164957565
9380,1900-01-01 14:30:36,1368415718,16.01758767,0.058091701,57.66369485,0.113697445,1.512559637,-10.09212723,0.023478957,1.49065819,-10.00967322,28:19.8,0.03200714,57.48890408451873,0.03277424578497567,1.2950011879074435,-0.00969476075614804,206.96005470426743
9381,1900-01-01 14:30:37,1368415718,16.01918507,0.064017924,57.66952674,0.068025055,1.556134561,-9.805508973,-0.0161177,1.580403784,-9.804413427,28:19.9,0.049876326,57.501436681338745,0.03189749442632553,1.2755250424055562,-0.00964858014751263,207.0051720528195
9382,1900-01-01 14:30:38,1368415718,16.01867661,0.04942689,57.6675103,-0.000769762,1.461336438,-9.754983928,0.016255675,1.35180415,-9.8274572,28:20.0,0.007036706,57.51358098191966,0.031025423557246794,1.25573732907413,-0.00958312943899472,207.04889153491078
9383,1900-01-01 14:30:39,1368415718,16.01787625,0.046277211,57.66459518,0.042878568,1.454340159,-9.927890406,-0.002611759,1.455443805,-9.872261759,28:20.1,-0.018492596,57.52533986983698,0.03015951230742287,1.235650141760005,-0.009499107148135328,207.0912235314131
9384,1900-01-01 14:30:40,1368415718,16.01919098,0.049209167,57.66935964,0.001977813,1.416563254,-9.914813053,-0.014156502,1.429773299,-9.891416908,28:20.2,-0.068394234,57.53671690823322,0.029301175354207596,1.2152761205184666,-0.009397242785162576,207.1321808696396
9385,1900-01-01 14:30:41,1368415718,16.0220318,0.046645283,57.67955892,-0.032461469,1.44588375,-9.932992585,0.026637139,1.407853189,-9.87062552,28:20.3,-0.019418302,57.54771631238393,0.028451762551982483,1.1946284321867504,-0.009278294856826134,207.17177872458217
9386,1900-01-01 14:30:42,1368415718,16.01858249,0.051635586,57.66719657,-0.024528236,1.062509747,-9.840270194,-0.037768479,1.438674587,-9.893408484,28:20.4,-0.018881755,57.55834292122583,0.027612558646689583,1.173720749398038,-0.009143048815066694,207.210034516413
9387,1900-01-01 14:30:43,1368415719,16.01757984,0.053909755,57.66361402,0.004386397,1.167951999,-9.817130662,-0.030487781,1.375636834,-9.832746547,28:20.5,-0.077757212,57.56860216791586,0.026784783189541365,1.1525672282439665,-0.008992314843232388,207.2469678044971
9388,1900-01-01 14:30:44,1368415719,16.01875098,0.055213888,57.66784611,0.046171037,1.203324955,-10.01589279,0.024713395,1.316651821,-9.946455194,28:20.6,-0.017255248,57.57850004949509,0.025969590731494414,1.1311824850247951,-0.00882692545071183,207.28260017818232
9389,1900-01-01 14:30:45,1368415719,16.01417782,0.053005538,57.65135594,0.042958417,1.455575011,-10.01342545,-0.060363411,1.275225943,-9.906416634,28:20.7,-0.089973543,57.58804309574697,0.02516807127865333,1.1095815725488978,-0.008647732855488918,207.3169551446891
9390,1900-01-01 14:30:46,1368415719,16.0161685,0.05875313,57.65859455,0.04572514,1.067471699,-9.912975884,-0.004913163,1.256105501,-9.794776755,28:20.8,-0.223565435,57.59723833734943,0.024381250882602522,1.0877799560375714,-0.008455606086974429,207.35005801445794
9391,1900-01-01 14:30:47,1368415719,16.01349166,0.055441075,57.64891548,-0.095296775,1.323014557,-10.14268747,-0.023473424,1.166374968,-10.09494877,28:20.9,-0.122906156,57.60609327342036,0.023610092234099714,1.0657934882845554,-0.008251427647995916,207.3819357843133
9392,1900-01-01 14:30:48,1368415719,15.99904528,0.05639242,57.59692077,-0.031808489,1.106993336,-10.20104765,-0.13475638,1.185132829,-9.880086641,28:21.0,0.100763919,57.61461583855982,0.02285549525401262,1.0436383837643246,-0.008036089499637971,207.41261701881535
9393,1900-01-01 14:30:49,1368415719,15.99292136,0.058021525,57.5748958,-0.061891032,1.226712975,-10.40661681,-0.094583442,1.220403025,-10.26344872,28:21.1,0.136686271,57.62281436951916,0.02211829784310355,1.0213311916449248,-0.007810488302939534,207.44213173026898
9394,1900-01-01 14:30:50,1368415719,15.98671063,0.059384362,57.55255532,0.068767222,1.295266098,-10.34903636,-0.063972731,1.1093463,-10.43569204,28:21.2,0.122886816,57.63069757168725,0.021399276994974903,0.998888767729006,-0.007575520277164791,207.4705112580741
9395,1900-01-01 14:30:51,1368415719,15.9950623,0.062408162,57.58266257,0.221597158,0.965557998,-10.00481047,0.099460075,1.082694193,-9.963085836,28:21.3,0.186764357,57.63827448563593,0.020699150305956912,0.9763282452403049,-0.007332076310377649,207.49778814828937
9396,1900-01-01 14:30:52,1368415719,15.99728249,0.060536882,57.59062931,-0.041476375,1.14442013,-9.352807962,0.008839608,0.993309656,-9.666453024,28:21.4,0.205859207,57.64555445394479,0.020018577636459253,0.9536670043474555,-0.007081037857246383,207.52399603420125
9397,1900-01-01 14:30:53,1368415720,15.99220937,0.054959918,57.57229371,0.035706108,0.972155209,-9.049109825,-0.044182596,0.9993426,-8.950273792,28:21.5,0.118711114,57.65254708843213,0.019358162557079138,0.9309226404798062,-0.006823273927057334,207.54916951835568
9398,1900-01-01 14:30:54,1368415720,15.99347518,0.051846197,57.57681317,0.064585012,0.922603599,-9.83148959,0.001607131,0.985421232,-9.565055732,28:21.6,0.113748663,57.65926223783634,0.018718453410761407,0.9081129316640221,-0.0065596393037741915,207.57334405621083
9399,1900-01-01 14:30:55,1368415720,15.99812789,0.068411008,57.59378696,-0.097339548,1.088919444,-9.944690995,0.045695904,1.15152178,-9.736049509,28:21.7,0.236777918,57.665709955975,0.018099944104514223,0.885255805119548,-0.006290974005297474,207.59655584151
9400,1900-01-01 14:30:56,1368415720,16.00350264,0.06341279,57.61306177,-0.024599141,1.006094345,-10.42415652,0.108502555,0.911417974,-10.24189524,28:21.8,0.20961629,57.6719004704211,0.01750307483200078,0.8623693032312965,-0.006018103929057777,207.61884169351598
9401,1900-01-01 14:30:57,1368415720,16.01607513,0.063888412,57.65832921,0.503242659,0.826646085,-10.33689849,0.113545792,0.883904668,-10.0875818,28:21.9,0.141782892,57.677844151710254,0.01692823285312536,0.8394715488490935,-0.005741842725807734,207.64023894615693
9402,1900-01-01 14:30:58,1368415720,16.02466908,0.064927453,57.68928219,0.160389613,0.478255508,-9.284122919,0.087889139,0.762336465,-9.585489411,28:22.0,0.058255067,57.683551483023955,0.01637575317781961,0.8165807098546877,-0.005462995011120475,207.66078533888623
9403,1900-01-01 14:30:59,1368415720,16.03456352,0.050930362,57.72471987,-0.007360686,0.635206337,-8.78951495,0.079151687,0.735780676,-9.205489148,28:22.1,-0.190563375,57.68903303021856,0.015845918587118923,0.7937149633124878,-0.005182360846707214,207.6805189087868
9404,1900-01-01 14:31:00,1368415720,16.04204932,0.036259194,57.75152509,0.225501268,0.820419524,-9.416409008,0.10993424,0.683273794,-9.115546554,28:22.2,-0.420920676,57.694299412016164,0.015338958445192712,0.7708924599418974,-0.004900741035892977,207.6994778832582
9405,1900-01-01 14:31:01,1368415720,16.05408752,0.051478562,57.79501221,-0.124736034,0.573336128,-9.279292899,0.102519285,0.902417106,-9.224049815,28:22.3,-0.352836295,57.699361270153325,0.014855046313524585,0.7481312895121488,-0.004618942351055823,207.71770057255196
9406,1900-01-01 14:31:02,1368415720,16.04680855,0.050497647,57.7687968,-0.096428979,1.011076262,-9.694048507,-0.071034314,0.740035803,-9.652942901,28:22.4,-0.17259953,57.70422923928981,0.014394296797949796,0.7254494471653398,-0.0043377816120452415,207.7352252614433
9407,1900-01-01 14:31:03,1368415721,16.03495303,0.065013883,57.7263054,-0.002090864,0.526318732,-10.44741475,-0.148451432,0.853904616,-10.19715272,28:22.5,-0.19966967,57.70891391651714,0.01395676212049971,0.7028648002505917,-0.0040580878399608744,207.7520900994617
9408,1900-01-01 14:31:04,1368415721,16.03598805,0.07599424,57.73020521,0.00859611,0.739552747,-10.83894339,-0.037344037,0.750419168,-10.83986028,28:22.6,-0.169533611,57.71342583040515,0.0135424288495441,0.680395055244036,-0.0037807023598475415,207.76833298945854
9409,1900-01-01 14:31:05,1368415721,16.03818995,0.073927688,57.73809721,0.159151344,0.659252032,-10.50367084,0.053830434,0.64543391,-10.67715645,28:22.7,0.127827051,57.71777540965373,0.013151214991879897,0.6580577245626935,-0.0035064771975256443,207.78399147475344
9410,1900-01-01 14:31:06,1368415721,16.03722226,0.061159031,57.73441997,-0.157533634,0.449938565,-9.499360535,-0.041046579,0.663184433,-9.855644696,28:22.8,0.174875325,57.72197295148041,0.012782967308896545,0.6358700933259529,-0.0032362722919945697,207.79910262532948
9411,1900-01-01 14:31:07,1368415721,16.0251046,0.051605149,57.6906757,-0.153940836,0.599001766,-8.991870311,-0.097002061,0.756546857,-9.204502151,28:22.9,-0.053685682,57.726028589846756,0.012437458648868676,0.6138491862346342,-0.0029709521848846464,207.81370292344832
9412,1900-01-01 14:31:08,1368415721,16.02597183,0.049928865,57.69377859,0.146244165,0.893076907,-9.641541954,0.005343367,0.840796768,-9.240837458,28:23.0,-0.022084735,57.72995226359808,0.01211438536757874,0.5920117347262311,-0.0027113828397064103,207.8278281489531
9413,1900-01-01 14:31:09,1368415721,16.02405461,0.065557312,57.68707936,-0.116730425,0.707783091,-9.794102194,-0.016263511,0.907530843,-9.556394793,28:23.1,0.158505886,57.73375368461698,0.011813365097814037,0.5703741443340804,-0.0024584288716332256,207.8415132646211
9414,1900-01-01 14:31:10,1368415721,16.02273563,0.070275855,57.68240308,0.045815856,0.507010522,-9.866955592,-0.020935774,0.621309534,-9.698009049,28:23.2,0.07820777,57.7374423061195,0.011533934941871837,0.5489524617885244,-0.002212951120920778,207.8547923020302
9415,1900-01-01 14:31:11,1368415721,16.02536214,0.076922201,57.69196832,-0.096147435,0.454335243,-9.828914421,0.011634894,0.536198565,-10.05951037,28:23.3,-0.001460579,57.74102729120463,0.011275549949240368,0.5277623413911985,-0.0019758045602365363,207.86769824833667
9416,1900-01-01 14:31:12,1368415721,16.02668203,0.072907888,57.69665232,0.06636748,0.17984383,-9.973989316,0.008822351,0.338509258,-9.994792971,28:23.4,0.060311767,57.744517481725765,0.011037581798350926,0.5068190107561618,-0.0017478366632276785,207.88026293421277
9417,1900-01-01 14:31:13,1368415722,16.02388416,0.06754765,57.68649551,0.053602762,0.243624497,-9.778667217,-0.022273276,0.284841996,-9.890961379,28:23.5,-0.04255998,57.74792136751744,0.010819317686726577,0.48613723658407876,-0.001529886248027654,207.8925169230628
9418,1900-01-01 14:31:14,1368415722,16.02673548,0.06692305,57.69675073,-0.031474998,0.098356318,-9.664683648,0.009892553,0.221332828,-9.768320647,28:23.6,-0.073456401,57.75124705599156,0.010619959360025258,0.46573129130807694,-0.0013227826350057869,207.90448940156963
9419,1900-01-01 14:31:15,1368415722,16.02999732,0.068179788,57.70851234,-0.044683238,0.048412678,-9.707228864,0.013219929,0.205663422,-9.77894162,28:23.7,0.052779816,57.75450224211459,0.010438622151673,0.44561492132398123,-0.0011273449061919454,207.91620807161252
9420,1900-01-01 14:31:16,1368415722,16.02097136,0.069237497,57.67603548,-0.011483447,-0.068824937,-9.812377668,-0.065080789,0.100889075,-9.827680548,28:23.8,-0.027686123,57.75769417877761,0.010274334012143772,0.42580131732929266,-0.0009443810977341176,207.9276990435994
9421,1900-01-01 14:31:17,1368415722,16.02347911,0.070019161,57.68507553,0.015238518,-0.117973261,-9.72995644,0.012081634,0.08034151,-9.784152123,28:23.9,-0.059367099,57.76082964757447,0.010126034643287074,0.40630308720618913,-0.0007746872683068221,207.9389867312681
9422,1900-01-01 14:31:18,1368415722,16.02685957,0.065564671,57.69717725,-0.19286044,-0.32399615,-9.425860394,0.027247257,-0.019750966,-9.925060175,28:24.0,0.080315402,57.7639149300213,0.009992574850072709,0.3871322319062098,-0.0006190464701845852,207.95009374807668
9423,1900-01-01 14:31:19,1368415722,16.01894256,0.059441993,57.66859023,0.058212013,-0.23974316,-9.673747954,-0.067314103,-0.060738668,-9.688134228,28:24.1,0.010747162,57.766955779268244,0.009872716182605533,0.3683001248487408,-0.0004782276544109102,207.96104080536568
9424,1900-01-01 14:31:20,1368415722,16.02439756,0.057254939,57.68819944,-0.076498431,-0.113184407,-9.484937745,0.031059487,-0.045007351,-9.693938365,28:24.2,-0.061532435,57.76995739234808,0.009765130967146343,0.34981749533116047,-0.00035298456447861243,207.9718466124531
9425,1900-01-01 14:31:21,1368415722,16.02307659,0.055198242,57.683418,-0.007168352,0.031294262,-9.684027957,-0.002604945,-0.022492942,-9.857419149,28:24.3,0.09215722,57.77292438299818,0.009668402787208043,0.3316944162016477,-0.00024405468967098583,207.98252777879344
9426,1900-01-01 14:31:22,1368415722,16.01798898,0.058334962,57.66514271,-0.041836723,0.066918322,-9.907237288,-0.039647048,-0.055878068,-9.636225167,28:24.4,0.029122216,57.775860755091216,0.009581027362434224,0.31394029554691366,-0.00015215830062248757,207.99309871832838
9427,1900-01-01 14:31:23,1368415723,16.02120148,0.069699555,57.67687113,0.107370021,0.233351818,-9.756154979,0.017443504,0.019310203,-9.894820288,28:24.5,-0.149685474,57.778769876710975,0.009501413730372985,0.29656387168845233,-7.799757362532434e-05,208.0035715561595
