cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system,longAccel,latAccel
1650900,2023-12-04T03:11:06.190Z,31.21549019,121.5574741,-10.84732861,0.235926269,0.035212568,8738,11466.19078,2.09,3,MSLV,-0.266786571,1.032254197
1651000,2023-12-04T03:11:06.290Z,31.21549029,121.557474,-10.84367139,0.092923162,0.241749332,8738,11466.29061,2.09,3,MSLV,-0.4382494,1.073860911
1651100,2023-12-04T03:11:06.389Z,31.21549039,121.5574741,-10.83834211,0.084427808,0.090856952,8738,11466.39043,2.09,3,MSLV,-0.351255837,1.053767512
1651200,2023-12-04T03:11:06.489Z,31.2154905,121.557474,-10.80186026,0.038113602,0.083498664,8738,11466.49025,2.09874666,3,MSLV,-0.380095923,0.972781775
1651300,2023-12-04T03:11:06.590Z,31.2154905,121.557474,-10.73194485,0.071144384,0.03643048,8738,11466.59008,1.981076199,3,MSLV,-0.257194245,1.008992806
1651400,2023-12-04T03:11:06.689Z,31.21549047,121.5574741,-10.69572697,0.097536125,0.077269718,8738,11466.6899,2.099100941,3,MSLV,-0.330455635,0.847482014
1651500,2023-12-04T03:11:06.789Z,31.2154908,121.5574739,-10.70243289,0.216813916,0.101649727,8738,11466.78972,1.99,3,MSLV,-0.514388489,0.642326139
1651600,2023-12-04T03:11:06.888Z,31.21549081,121.5574738,-10.6663641,-0.001538462,0.217076923,8738,11466.88942,1.99,3,MSLV,-0.513069544,0.436570743
1651700,2023-12-04T03:11:06.990Z,31.21549068,121.5574738,-10.61683942,0.100357692,0.012538462,8738,11466.99077,1.99,3,MSLV,-0.439448441,0.467026379
1651800,2023-12-04T03:11:07.089Z,31.2154909,121.5574738,-10.611675,0.060266667,0.103666667,8738,11467.08983,1.99,3,MSLV,-0.157389878,0.517480752
1651900,2023-12-04T03:11:07.189Z,31.21549089,121.5574738,-10.55753109,0.071791987,0.058198718,8738,11467.18999,1.99,3,MSLV,-0.423741007,0.595203837
1652000,2023-12-04T03:11:07.290Z,31.21549099,121.5574737,-10.54165385,0.033576923,0.083538462,8738,11467.29015,1.99,3,MSLV,-0.435491607,0.554556355
1652100,2023-12-04T03:11:07.389Z,31.2154911,121.5574737,-10.51212692,0.090605769,0.035657051,8738,11467.39031,1.99,3,MSLV,-0.517266187,0.626139089
1652200,2023-12-04T03:11:07.489Z,31.2154911,121.5574736,-10.47470513,0.05919359,0.092557692,8738,11467.49047,1.99,3,MSLV,-0.572302158,0.69616307
1652300,2023-12-04T03:11:07.590Z,31.21549109,121.5574735,-10.45400385,0.044334615,0.060836538,8738,11467.59063,1.99,3,MSLV,-0.342086331,0.505755396
1652400,2023-12-04T03:11:07.690Z,31.21549119,121.5574735,-10.44132821,0.03745641,0.050820513,8738,11467.69079,1.99,3,MSLV,-0.28117506,0.452278177
1652500,2023-12-04T03:11:07.791Z,31.2154913,121.5574734,-10.443275,0.067540705,0.037586538,8738,11467.79096,1.99,3,MSLV,-0.379149312,0.487315411
1652600,2023-12-04T03:11:07.889Z,31.2154913,121.5574734,-10.35955023,0.120052531,0.066069785,8738,11467.89106,1.99,3,MSLV,-0.543764988,0.510791367
1652700,2023-12-04T03:11:07.992Z,31.21549129,121.5574733,-10.35079889,0.036199259,0.12640593,8738,11467.99207,1.99,3,MSLV,-0.756714628,0.445563549
1652800,2023-12-04T03:11:08.090Z,31.21549141,121.5574732,-10.37164801,0.042351994,0.03918456,8738,11468.09085,1.99,3,MSLV,-0.717386091,0.526139089
1652900,2023-12-04T03:11:08.190Z,31.21549128,121.5574732,-10.30983397,0.10225671,0.04584931,8738,11468.1907,1.99,3,MSLV,-0.535971223,0.617745803
1653000,2023-12-04T03:11:08.290Z,31.2154915,121.5574731,-10.31774489,0.127365542,0.097465491,8738,11468.29055,1.99,3,MSLV,-0.634652278,0.498081535
1653100,2023-12-04T03:11:08.389Z,31.21549149,121.5574732,-10.24632074,0.103704371,0.132578604,8738,11468.3904,1.99,3,MSLV,-0.330335731,0.015467626
1653200,2023-12-04T03:11:08.489Z,31.2154916,121.5574731,-10.21621319,0.012705521,0.106119632,8738,11468.49026,1.99,3,MSLV,-0.404076739,-0.092925659
1653300,2023-12-04T03:11:08.590Z,31.2154916,121.5574729,-10.23008908,0.090199962,0.024666411,8738,11468.59011,1.99,3,MSLV,-0.606462199,0.137321722
1653400,2023-12-04T03:11:08.689Z,31.21549161,121.557473,-10.18090363,0.103704882,0.08819274,8738,11468.68996,1.99,3,MSLV,-0.883453237,0.355635492
1653500,2023-12-04T03:11:08.789Z,31.21549147,121.557473,-10.17257132,0.05541852,0.114591641,8738,11468.78982,1.99,3,MSLV,-0.698441247,0.534532374
1653600,2023-12-04T03:11:08.888Z,31.21549181,121.5574729,-10.14153221,0.098280671,0.056257719,8738,11468.88955,1.99,3,MSLV,0.088848921,0.551918465
1653700,2023-12-04T03:11:08.990Z,31.2154917,121.5574729,-10.15189214,0.095553827,0.1,8738,11468.99086,1.99,3,MSLV,-0.064148681,0.125179856
1653800,2023-12-04T03:11:09.089Z,31.21549168,121.5574728,-10.09882576,0.089819469,0.100910521,8738,11469.08989,1.99,3,MSLV,-0.491247002,-0.114028777
1653900,2023-12-04T03:11:09.190Z,31.2154919,121.5574727,-10.03848561,0.076767214,0.09,8738,11469.19002,1.99,3,MSLV,-0.870983213,0.150239808
1654000,2023-12-04T03:11:09.290Z,31.2154919,121.5574728,-10.06793743,0.121312828,0.087343586,8738,11469.29015,1.99,3,MSLV,-0.750725735,0.462577307
1654100,2023-12-04T03:11:09.389Z,31.2154919,121.5574726,-10.0858885,0.052682803,0.125237679,8738,11469.39027,1.99,3,MSLV,-0.220383693,0.583093525
1654200,2023-12-04T03:11:09.489Z,31.21549189,121.5574726,-10.02611855,0.09795794,0.056558313,8738,11469.4904,1.99,3,MSLV,-0.279376499,0.73117506
1654300,2023-12-04T03:11:09.590Z,31.21549199,121.5574726,-10.01717217,0.047152103,0.104239485,8738,11469.59052,1.992543691,3,MSLV,-0.35647482,0.64088729
1654400,2023-12-04T03:11:09.690Z,31.2154921,121.5574725,-9.949245718,0.057415239,0.047493883,8738,11469.69065,1.96,3,MSLV,-0.525779376,0.542206235
1654500,2023-12-04T03:11:09.790Z,31.2154921,121.5574725,-9.97372798,0.066316556,0.080822847,8738,11469.79077,1.96,3,MSLV,-0.613788969,0.655755396
1654600,2023-12-04T03:11:09.889Z,31.21549209,121.5574724,-9.952296516,0.046569032,0.071620645,8738,11469.89082,1.96,3,MSLV,-0.444844125,0.622302158
1654700,2023-12-04T03:11:09.992Z,31.21549221,121.5574723,-9.938895096,0.078602541,0.047615247,8738,11469.99213,1.96,3,MSLV,-0.33244983,0.637006185
1654800,2023-12-04T03:11:10.090Z,31.2154921,121.5574722,-9.884526625,0.085064104,0.079181458,8738,11470.09081,1.957544375,3,MSLV,-0.468105516,0.648800959
1654900,2023-12-04T03:11:10.190Z,31.21549208,121.5574722,-9.908042396,0.066368088,0.091684332,8738,11470.19058,1.99,3,MSLV,-0.337290168,0.775779376
1655000,2023-12-04T03:11:10.290Z,31.21549231,121.5574721,-9.853316052,0.131367897,0.064805261,8738,11470.29034,1.992597369,3,MSLV,-0.467985612,0.75911271
1655100,2023-12-04T03:11:10.389Z,31.2154922,121.557472,-9.88762259,0.062221172,0.136225897,8738,11470.39011,1.96,3,MSLV,-0.372781775,0.767266187
1655200,2023-12-04T03:11:10.488Z,31.21549219,121.557472,-9.884473886,0.07870438,0.058173924,8738,11470.48987,1.957260886,3,MSLV,-0.443165468,0.676498801
1655300,2023-12-04T03:11:10.589Z,31.21549231,121.5574719,-9.830625335,0.149961627,0.073443366,8738,11470.58963,1.99,3,MSLV,-0.396043165,0.61942446
1655400,2023-12-04T03:11:10.689Z,31.2154922,121.5574718,-9.834807943,0.0576722,0.158642574,8738,11470.6894,1.99,3,MSLV,-0.389625142,0.869998738
1655500,2023-12-04T03:11:10.789Z,31.21549221,121.5574717,-9.837,0.0412432,0.06098391,8738,11470.78916,1.99,3,MSLV,-0.767985612,0.682973621
1655600,2023-12-04T03:11:10.887Z,31.21549208,121.5574714,-9.84082863,0.133559316,0.040932193,8738,11470.88882,1.99,3,MSLV,-0.3558753,0.641007194
1655700,2023-12-04T03:11:10.989Z,31.21549231,121.5574716,-9.799,0.20128688,0.13378484,8738,11470.98974,1.99,3,MSLV,-0.410431655,0.671223022
1655800,2023-12-04T03:11:11.088Z,31.21549221,121.5574713,-9.798391603,0.119286764,0.209125948,8738,11471.08886,1.99,3,MSLV,-0.171103118,0.76882494
1655900,2023-12-04T03:11:11.189Z,31.21549208,121.5574712,-9.8088693,0.043459825,0.11595277,8738,11471.18908,1.992976385,3,MSLV,-0.753357314,0.583932854
1656000,2023-12-04T03:11:11.289Z,31.21549232,121.5574711,-9.76522379,0.13088105,0.042237901,8738,11471.2893,1.96,3,MSLV,-0.533333333,0.897721823
1656100,2023-12-04T03:11:11.388Z,31.21549211,121.5574709,-9.772482566,0.090983265,0.133793586,8738,11471.38952,1.96,3,MSLV,-0.389877572,0.625394421
1656200,2023-12-04T03:11:11.488Z,31.21549199,121.5574708,-9.790833878,0.042313061,0.093706122,8738,11471.48973,1.96,3,MSLV,-0.375899281,0.600239808
1656300,2023-12-04T03:11:11.589Z,31.2154921,121.5574707,-9.78253793,0.073095335,0.048190671,8738,11471.58995,1.96,3,MSLV,-0.263069544,0.415227818
1656400,2023-12-04T03:11:11.690Z,31.2154921,121.5574706,-9.765500758,0.08382344,0.068234402,8738,11471.69017,1.96,3,MSLV,-0.721103118,0.696642686
1656500,2023-12-04T03:11:11.790Z,31.21549211,121.5574704,-9.745364227,0.087119213,0.089139067,8738,11471.79039,1.96,3,MSLV,-0.602517986,0.790167866
1656600,2023-12-04T03:11:11.889Z,31.215492,121.5574702,-9.763482799,0.076775802,0.101678134,8738,11471.89053,1.96,3,MSLV,-0.511151079,0.623741007
1656700,2023-12-04T03:11:11.991Z,31.215492,121.55747,-9.797879563,0.024404315,0.084086006,8738,11471.99191,1.96,3,MSLV,-0.079616307,0.746882494
1656800,2023-12-04T03:11:12.091Z,31.21549201,121.55747,-9.772286262,0.072793042,0.026034792,8738,11472.09107,1.951276541,3,MSLV,-0.448693677,0.214943834
1656900,2023-12-04T03:11:12.190Z,31.21549189,121.5574698,-9.782320031,0.062320031,0.080800077,8738,11472.191,2.078800844,3,MSLV,-0.584772182,0.622541966
1657000,2023-12-04T03:11:12.291Z,31.21549202,121.5574696,-9.774287286,0.058161422,0.07,8738,11472.29093,1.96,3,MSLV,-0.441127098,0.3617506
1657100,2023-12-04T03:11:12.389Z,31.2154918,121.5574694,-9.824,0.058035367,0.070814147,8738,11472.39086,1.951044385,3,MSLV,-0.452158273,0.747601918
1657200,2023-12-04T03:11:12.489Z,31.2154918,121.5574692,-9.825642364,0.025744436,0.062463546,8738,11472.49079,2.07,3,MSLV,-0.433333333,1.234052758
1657300,2023-12-04T03:11:12.590Z,31.21549181,121.557469,-9.800355845,0.100134945,0.024202481,8738,11472.59072,2.07,3,MSLV,-0.354436451,0.187769784
1657400,2023-12-04T03:11:12.690Z,31.2154917,121.5574688,-9.848334101,0.032749424,0.105011512,8738,11472.69065,2.07,3,MSLV,-0.441606715,0.531654676
1657500,2023-12-04T03:11:12.790Z,31.21549171,121.5574687,-9.84593726,0.030440906,0.04,8738,11472.79058,2.07,3,MSLV,-0.585251799,0.186810552
1657600,2023-12-04T03:11:12.889Z,31.21549158,121.5574686,-9.818197237,0.089175237,0.034904068,8738,11472.89042,2.079342543,3,MSLV,-0.601413606,0.543481005
1657700,2023-12-04T03:11:12.991Z,31.21549182,121.5574685,-9.852715464,0.269270785,0.087154643,8738,11472.99152,1.948867357,3,MSLV,-0.397242206,0.607194245
1657800,2023-12-04T03:11:13.090Z,31.21549159,121.5574683,-9.869694355,0.060135785,0.266490935,8738,11473.09032,2.09,3,MSLV,-0.30263789,0.568585132
1657900,2023-12-04T03:11:13.190Z,31.2154917,121.5574681,-9.864535875,0.099371416,0.056710814,8738,11473.19078,2.09,3,MSLV,-0.258393285,0.241606715
1658000,2023-12-04T03:11:13.291Z,31.21549169,121.5574681,-9.814194419,0.05041777,0.103106596,8738,11473.29123,2.09,3,MSLV,-0.517266187,0.58705036
1658100,2023-12-04T03:11:13.390Z,31.21549181,121.5574679,-9.868608204,0.106324482,0.056344992,8738,11473.39169,2.09,3,MSLV,-0.588609113,0.641366906
1658200,2023-12-04T03:11:13.491Z,31.21549171,121.5574676,-9.844794394,0.231336376,0.102461103,8738,11473.49215,2.09,3,MSLV,-0.230095923,0.643884892
1658300,2023-12-04T03:11:13.592Z,31.2154916,121.5574674,-9.84422573,0.026653658,0.231514723,8738,11473.5926,2.09,3,MSLV,-0.105010728,0.610879717
1658400,2023-12-04T03:11:13.693Z,31.2154916,121.5574675,-9.907891089,0.23609901,0.028712871,8738,11473.69306,2.09,3,MSLV,-0.730815348,0.38764988
1658500,2023-12-04T03:11:13.793Z,31.21549159,121.5574671,-9.892987142,0.166125948,0.233838884,8738,11473.79352,2.091096824,3,MSLV,-0.317625899,0.55911271
1658600,2023-12-04T03:11:13.892Z,31.21549171,121.5574671,-9.874804423,0.102933136,0.162513823,8738,11473.89392,2.07,3,MSLV,-0.384532374,0.682374101
1658700,2023-12-04T03:11:13.995Z,31.2154916,121.5574668,-9.857268613,0.169971261,0.107257297,8738,11473.99547,2.07,3,MSLV,-0.403717026,0.489208633
1658800,2023-12-04T03:11:14.094Z,31.2154916,121.5574667,-9.872079183,0.103430396,0.172452107,8738,11474.09491,2.07,3,MSLV,-0.374100719,0.611870504
1658900,2023-12-04T03:11:14.194Z,31.2154916,121.5574665,-9.922336207,0.065448276,0.111724138,8738,11474.19469,2.07,3,MSLV,-0.205395683,0.624340528
1659000,2023-12-04T03:11:14.294Z,31.2154915,121.5574663,-9.887642401,0.102546616,0.068186462,8738,11474.29447,2.07,3,MSLV,-0.302284488,0.369052127
1659100,2023-12-04T03:11:14.393Z,31.2154915,121.5574662,-9.943474777,0.118185504,0.11,8738,11474.39424,2.07,3,MSLV,-0.161151079,0.591966427
1659200,2023-12-04T03:11:14.492Z,31.2154915,121.557466,-9.909804598,-0.001727969,0.113984674,8738,11474.49402,2.07,3,MSLV,-0.250719424,0.465347722
1659300,2023-12-04T03:11:14.593Z,31.21549153,121.5574657,-9.927141443,0.111870051,0.025316092,8738,11474.5938,2.07,3,MSLV,-0.18441247,0.860191847
1659400,2023-12-04T03:11:14.693Z,31.21549102,121.5574652,-10.07340741,0.25051788,0.111858238,8738,11474.69357,2.07,3,MSLV,-0.672781775,0.917146283
1659500,2023-12-04T03:11:14.793Z,31.21549061,121.5574643,-10.31703927,0.364233716,0.260957854,8738,11474.79335,2.020833333,3,MSLV,-0.101318945,0.56498801
1659600,2023-12-04T03:11:14.892Z,31.21549051,121.5574641,-10.33729119,0.228295019,0.435287356,8738,11474.89307,2.94,3,MSLV,0.136810552,0.482014388
1659700,2023-12-04T03:11:14.993Z,31.2154904,121.5574641,-10.29331673,0.247403257,0.341219668,8738,11474.99396,2.94,3,MSLV,-0.635365392,1.020573015
1659800,2023-12-04T03:11:15.092Z,31.21549039,121.5574639,-10.34158046,0.140045977,0.322528736,8738,11475.09268,2.94,3,MSLV,-0.451918465,1.239688249
1659900,2023-12-04T03:11:15.192Z,31.2154905,121.5574638,-10.3133599,0.072393625,0.282624168,8738,11475.19244,2.94,3,MSLV,-0.238729017,1.757074341
1660000,2023-12-04T03:11:15.292Z,31.2154905,121.5574637,-10.33973784,0.058331797,0.24,8738,11475.29245,2.938033794,3,MSLV,-0.080215827,1.557793765
1660100,2023-12-04T03:11:15.391Z,31.2154905,121.5574634,-10.34517857,0.189744048,0.23672619,8738,11475.39245,2.97,3,MSLV,-0.302158273,0.866426859
1660200,2023-12-04T03:11:15.491Z,31.2154905,121.5574634,-10.32338351,0.079149642,0.293924731,8738,11475.49246,2.988315412,3,MSLV,-0.291606715,1.224940048
1660300,2023-12-04T03:11:15.592Z,31.21549051,121.5574635,-10.36593465,0.081956157,0.228693036,8738,11475.59247,2.693267409,3,MSLV,-0.404436451,1.320263789
1660400,2023-12-04T03:11:15.692Z,31.21549031,121.5574633,-10.36308295,0.260563748,0.244124424,8738,11475.69247,2.64,3,MSLV,-0.337372207,1.230973116
1660500,2023-12-04T03:11:15.792Z,31.21549019,121.5574629,-10.43123931,0.298152778,0.337391193,8738,11475.79248,2.64,3,MSLV,-0.129136691,0.983693046
1660600,2023-12-04T03:11:15.891Z,31.21549041,121.5574631,-10.36180453,0.067325781,0.391076549,8738,11475.89242,2.64,3,MSLV,-0.308992806,0.844364508
1660700,2023-12-04T03:11:15.993Z,31.2154903,121.557463,-10.36135484,0.06291129,0.210650922,8738,11475.99356,2.64,3,MSLV,-0.314148681,0.850839329
1660800,2023-12-04T03:11:16.092Z,31.21549031,121.5574628,-10.41820379,0.038961086,0.198049155,8738,11476.0925,2.64,3,MSLV,-0.365107914,0.942565947
1660900,2023-12-04T03:11:16.192Z,31.21549009,121.5574625,-10.46568675,0.19108713,0.224809994,8738,11476.19251,2.64,3,MSLV,-0.2117506,0.643285372
1661000,2023-12-04T03:11:16.292Z,31.21549019,121.5574624,-10.43978693,0.127110575,0.313970947,8738,11476.29238,2.64,3,MSLV,-0.327577938,0.552877698
1661100,2023-12-04T03:11:16.391Z,31.21549041,121.5574625,-10.41073004,0.076055142,0.252024695,8738,11476.39225,2.64,3,MSLV,-0.250239808,0.608992806
1661200,2023-12-04T03:11:16.491Z,31.21549031,121.5574624,-10.41307368,0.080818013,0.22,8738,11476.49212,2.64,3,MSLV,-0.277672599,0.570112331
1661300,2023-12-04T03:11:16.591Z,31.21549019,121.557462,-10.4476269,0.246360982,0.213690587,8738,11476.59199,2.64,3,MSLV,-0.268345324,0.636690647
1661400,2023-12-04T03:11:16.691Z,31.21549031,121.5574623,-10.37492905,0.138570366,0.317141197,8738,11476.69186,2.64,3,MSLV,-0.220503597,0.615227818
1661500,2023-12-04T03:11:16.791Z,31.2154902,121.5574622,-10.40687263,0.056256043,0.211454387,8738,11476.79173,2.64,3,MSLV,-0.244484412,0.604436451
1661600,2023-12-04T03:11:16.890Z,31.21549019,121.5574618,-10.39444416,0.270918303,0.181116793,8738,11476.89152,2.64,3,MSLV,-0.232134293,0.553477218
1661700,2023-12-04T03:11:16.992Z,31.2154903,121.557462,-10.39026002,0.085569872,0.319040093,8738,11476.99254,2.64,3,MSLV,-0.368465228,0.581894484
1661800,2023-12-04T03:11:17.091Z,31.2154903,121.5574617,-10.36029924,0.270664149,0.181569436,8738,11477.09134,2.64,3,MSLV,-0.465947242,0.695923261
1661900,2023-12-04T03:11:17.191Z,31.21549028,121.5574619,-10.32994872,0.171652324,0.307015398,8738,11477.19121,2.64,3,MSLV,-0.084816357,0.434557617
1662000,2023-12-04T03:11:17.291Z,31.21549052,121.5574619,-10.29703923,0.036581464,0.216358159,8738,11477.29105,2.725835149,3,MSLV,-0.619304556,0.518465228
1662100,2023-12-04T03:11:17.390Z,31.21549019,121.5574614,-10.37924805,0.259416485,0.117519549,8738,11477.3912,1.475756954,3,MSLV,-0.151079137,0.483573141
1662200,2023-12-04T03:11:17.490Z,31.2154903,121.5574614,-10.36184694,0.073311242,0.300714011,8738,11477.49135,2.64,3,MSLV,-0.195203837,0.561031175
1662300,2023-12-04T03:11:17.591Z,31.2154903,121.5574613,-10.36797789,0.080523202,0.14849891,8738,11477.59149,2.64,3,MSLV,-0.45971223,0.79028777
1662400,2023-12-04T03:11:17.691Z,31.21549029,121.5574614,-10.30945481,0.115411358,0.170735803,8738,11477.69164,2.64,3,MSLV,-0.442685851,0.785131894
1662500,2023-12-04T03:11:17.791Z,31.2154904,121.5574612,-10.33380265,0.132147994,0.158557877,8738,11477.79179,2.64,3,MSLV,0.03381295,0.357314149
1662600,2023-12-04T03:11:17.890Z,31.2154904,121.5574612,-10.30650558,0.006055762,0.184944238,8738,11477.89187,2.64,3,MSLV,0.181496908,0.291303799
1662700,2023-12-04T03:11:17.993Z,31.21549039,121.5574611,-10.31648968,0.084250417,0.107925266,8738,11477.99315,2.63654211,3,MSLV,0.150959233,0.230815348
1662800,2023-12-04T03:11:18.092Z,31.21549051,121.5574612,-10.27921831,0.024659659,0.142707345,8738,11478.09223,2.69,3,MSLV,-0.472182254,0.832494005
1662900,2023-12-04T03:11:18.192Z,31.2154904,121.557461,-10.25668953,0.181931419,0.094041149,8738,11478.19238,2.69,3,MSLV,0.216666667,0.645563549
1663000,2023-12-04T03:11:18.292Z,31.21549039,121.5574609,-10.31219649,0.01922208,0.195168223,8738,11478.29254,2.69,3,MSLV,0.055635492,0.9382494
1663100,2023-12-04T03:11:18.391Z,31.2154905,121.5574608,-10.27684732,0.063957145,0.11,8738,11478.39248,2.69,3,MSLV,0.391486811,0.069304556
1663200,2023-12-04T03:11:18.491Z,31.21549051,121.5574609,-10.25905475,0.078106818,0.109342459,8738,11478.49242,2.693287706,3,MSLV,-0.321103118,0.563429257
1663300,2023-12-04T03:11:18.592Z,31.2154904,121.5574605,-10.32081112,0.130372713,0.11668351,8738,11478.59237,2.64,3,MSLV,-0.290925155,0.760318061
1663400,2023-12-04T03:11:18.692Z,31.21549039,121.5574604,-10.36148625,0.042728796,0.172676218,8738,11478.69231,2.64,3,MSLV,-0.029016787,0.532494005
1663500,2023-12-04T03:11:18.792Z,31.2154906,121.5574605,-10.27305526,0.063809774,0.132024434,8738,11478.79225,2.64,3,MSLV,-0.139208633,0.624820144
1663600,2023-12-04T03:11:18.891Z,31.2154906,121.5574605,-10.28765972,0.040178969,0.099319432,8738,11478.89213,2.64,3,MSLV,-0.386450839,0.05971223
1663700,2023-12-04T03:11:18.993Z,31.21549061,121.5574602,-10.29073513,0.210480427,0.101764104,8738,11478.99321,2.64,3,MSLV,-0.469904077,1.150359712
1663800,2023-12-04T03:11:19.092Z,31.21549051,121.5574604,-10.32406217,0.212827555,0.23,8738,11479.09208,2.64,3,MSLV,-0.395203837,0.381055156
1663900,2023-12-04T03:11:19.192Z,31.21549039,121.5574602,-10.35302303,0.052486376,0.23697838,8738,11479.19202,2.640697838,3,MSLV,-0.308992806,0.69352518
1664000,2023-12-04T03:11:19.292Z,31.21549051,121.5574599,-10.36926879,0.18222463,0.124360946,8738,11479.29195,2.63,3,MSLV,-0.306575792,0.243468383
1664100,2023-12-04T03:11:19.391Z,31.21549039,121.5574602,-10.34729981,0.195177007,0.209307643,8738,11479.39208,2.63,3,MSLV,-0.406115108,0.576618705
1664200,2023-12-04T03:11:19.491Z,31.2154905,121.5574598,-10.39076756,0.184886054,0.220679832,8738,11479.4922,2.63,3,MSLV,-0.364628297,0.607673861
1664300,2023-12-04T03:11:19.592Z,31.21549051,121.5574599,-10.3621325,0.052591926,0.216005767,8738,11479.59233,2.63,3,MSLV,-0.386211031,0.561390887
1664400,2023-12-04T03:11:19.692Z,31.21549041,121.5574596,-10.37652383,0.191190609,0.114106956,8738,11479.69245,2.63,3,MSLV,-0.494004796,0.442685851
1664500,2023-12-04T03:11:19.792Z,31.21549029,121.5574595,-10.36857803,0.125954387,0.213853548,8738,11479.79258,2.63,3,MSLV,-0.467625899,0.432853717
1664600,2023-12-04T03:11:19.891Z,31.21549039,121.5574594,-10.3691387,0.071899161,0.152518933,8738,11479.89264,2.63,3,MSLV,-0.432973621,0.300959233
1664700,2023-12-04T03:11:19.993Z,31.21549061,121.5574597,-10.19361782,0.16460413,0.106913958,8738,11479.99389,2.671352965,3,MSLV,-0.437839202,0.383693046
1664800,2023-12-04T03:11:20.092Z,31.2154904,121.5574594,-10.26942328,0.051302342,0.166046837,8738,11480.09295,1.958790633,3,MSLV,-0.556115108,0.354916067
